customer_id,order_cnt,max_order_date,total_order_value,day_since_last_order,recency_score,frequency_score,monetary_score,segment
17644,11,2010-11-10,3170.36,43,3,5,5,Loyal Customers
17646,12,2010-12-09,2748.8,14,5,5,5,Champion
17647,2,2010-02-08,198.6,318,1,2,1,Hibernating
17648,1,2010-11-19,418.87,34,4,1,2,Promising
17649,3,2010-08-27,740.1,118,2,3,3,At Risk
17651,8,2010-08-09,1771.12,136,2,5,4,Can't Lose Them
17655,4,2010-12-16,1080.74,7,5,3,4,Potential Loyalists
17657,1,2010-10-05,126.0,79,2,1,1,Hibernating
17659,5,2010-12-16,953.4300000000001,7,5,4,4,Champion
17661,1,2010-03-08,54.0,290,1,1,1,Hibernating
17662,1,2010-02-16,59.92,310,1,1,1,Hibernating
17663,13,2010-10-18,3438.07,66,3,5,5,Loyal Customers
17664,2,2010-08-22,561.59,123,2,2,3,Hibernating
17665,1,2010-08-03,563.1,142,2,1,3,Hibernating
17666,3,2010-08-19,1319.6399999999999,126,2,3,4,At Risk
17667,7,2010-10-18,1962.09,66,3,4,4,Loyal Customers
17669,3,2010-09-03,2735.63,111,2,3,5,At Risk
17671,2,2010-12-09,830.63,14,5,2,3,Potential Loyalists
17672,5,2010-10-18,2600.46,66,3,4,5,Loyal Customers
17673,8,2010-11-29,2614.81,24,4,5,5,Loyal Customers
17674,1,2010-12-06,300.66,17,5,1,2,New Customers
17675,48,2010-12-10,17501.48,13,5,5,5,Champion
17676,7,2010-12-08,1417.07,15,5,4,4,Champion
17677,47,2010-12-14,19952.4,9,5,5,5,Champion
17678,2,2010-05-21,321.59999999999997,216,1,2,2,Hibernating
17679,5,2010-07-06,1517.55,170,1,4,4,At Risk
17680,3,2010-11-21,348.0,32,4,3,2,Potential Loyalists
17681,5,2010-04-21,731.2,246,1,4,3,At Risk
17682,6,2010-12-06,1982.45,17,5,4,4,Champion
17683,3,2010-11-19,819.01,34,4,3,3,Potential Loyalists
17685,9,2010-12-14,2777.14,9,5,5,5,Champion
17686,2,2010-10-12,2557.35,72,3,2,5,About to Sleep
17687,1,2010-10-15,432.68,69,3,1,2,About to Sleep
17688,2,2010-11-30,321.90000000000003,23,4,2,2,Potential Loyalists
17689,2,2010-11-16,317.08,37,4,2,2,Potential Loyalists
17690,9,2010-12-10,2929.85,13,5,5,5,Champion
17691,5,2010-12-16,647.75,7,5,4,3,Champion
17692,10,2010-12-15,2584.02,8,5,5,5,Champion
17694,2,2010-07-16,1412.85,160,2,2,4,Hibernating
17695,4,2010-11-16,1006.2,37,4,3,4,Potential Loyalists
17696,33,2010-12-10,5145.35,13,5,5,5,Champion
17699,2,2010-08-20,442.0,125,2,2,2,Hibernating
17700,11,2010-12-09,3471.95,14,5,5,5,Champion
17702,4,2010-12-09,1447.27,14,5,3,4,Potential Loyalists
17703,1,2010-10-17,296.1,67,3,1,2,About to Sleep
17705,2,2010-09-10,260.38,104,2,2,2,Hibernating
17706,24,2010-12-08,10664.95,15,5,5,5,Champion
17707,6,2010-11-28,410.15000000000003,25,4,4,2,Loyal Customers
17708,2,2010-11-02,620.85,51,3,2,3,About to Sleep
17709,4,2010-08-26,533.56,119,2,3,3,At Risk
17710,1,2010-10-12,293.5,72,3,1,2,About to Sleep
17713,4,2010-11-22,1198.09,31,4,3,4,Potential Loyalists
17714,8,2010-11-19,1290.78,34,4,5,4,Loyal Customers
17715,1,2010-04-26,163.2,241,1,1,1,Hibernating
17716,14,2010-11-08,9916.23,45,3,5,5,Loyal Customers
17717,1,2010-10-14,376.92,70,3,1,2,About to Sleep
17718,2,2010-03-23,352.03,275,1,2,2,Hibernating
17720,9,2010-12-07,1626.82,16,5,5,4,Champion
17721,1,2010-02-18,307.21000000000004,308,1,1,2,Hibernating
17722,3,2010-12-14,2036.32,9,5,3,5,Potential Loyalists
17723,1,2010-11-29,102.0,24,4,1,1,Promising
17726,8,2010-11-09,1094.56,44,3,5,4,Loyal Customers
17728,3,2010-10-31,1380.05,53,3,3,4,Need Attention
17729,1,2010-04-22,438.65000000000003,245,1,1,2,Hibernating
17730,8,2010-11-22,2482.12,31,4,5,5,Loyal Customers
17731,2,2010-03-28,468.88,270,1,2,2,Hibernating
17732,10,2010-12-02,2188.67,21,5,5,5,Champion
17734,3,2010-07-02,741.69,174,1,3,3,At Risk
17735,11,2010-12-07,4217.26,16,5,5,5,Champion
17738,10,2010-11-09,2327.01,44,3,5,5,Loyal Customers
17739,11,2010-12-14,4494.49,9,5,5,5,Champion
17740,6,2010-11-15,426.9,38,4,4,2,Loyal Customers
17741,2,2010-10-29,101.1,55,3,2,1,About to Sleep
17742,8,2010-10-07,1524.8200000000002,77,2,5,4,Can't Lose Them
17743,2,2010-09-23,249.54999999999998,91,2,2,2,Hibernating
17744,2,2010-12-16,704.26,7,5,2,3,Potential Loyalists
17745,2,2010-08-19,600.34,126,2,2,3,Hibernating
17746,5,2010-08-25,813.23,120,2,4,3,At Risk
17748,1,2010-06-30,358.15,176,1,1,2,Hibernating
17749,1,2010-06-11,351.66,195,1,1,2,Hibernating
17751,1,2010-10-14,157.85999999999999,70,3,1,1,About to Sleep
17752,1,2010-12-15,80.64,8,5,1,1,New Customers
17753,5,2010-09-01,393.06,113,2,4,2,At Risk
17754,9,2010-11-30,2555.59,23,4,5,5,Loyal Customers
17755,1,2010-10-11,72.23,73,3,1,1,About to Sleep
17756,3,2010-11-29,733.7,24,4,3,3,Potential Loyalists
17757,33,2010-12-14,4150.32,9,5,5,5,Champion
17758,4,2010-10-08,1555.83,76,3,3,4,Need Attention
17759,2,2010-11-11,441.92,42,4,2,2,Potential Loyalists
17760,6,2010-12-01,638.59,22,4,4,3,Loyal Customers
17762,1,2010-09-09,129.75,105,2,1,1,Hibernating
17763,4,2010-03-04,106.15,294,1,3,1,At Risk
17764,2,2010-11-02,610.17,51,3,2,3,About to Sleep
17765,1,2010-09-17,158.92,97,2,1,1,Hibernating
17766,2,2010-11-23,299.61,30,4,2,2,Potential Loyalists
17767,1,2010-10-25,141.85,59,3,1,1,About to Sleep
17768,4,2010-11-17,833.21,36,4,3,3,Potential Loyalists
17769,9,2010-11-21,3176.17,32,4,5,5,Loyal Customers
17771,2,2010-09-29,141.6,85,2,2,1,Hibernating
17772,1,2010-11-12,202.0,41,4,1,1,Promising
17773,2,2010-07-13,585.27,163,2,2,3,Hibernating
17774,8,2010-11-07,2475.04,46,3,5,5,Loyal Customers
17776,1,2010-11-18,122.81,35,4,1,1,Promising
17778,1,2010-02-16,197.70000000000002,310,1,1,1,Hibernating
17780,3,2010-02-10,352.91,316,1,3,2,At Risk
17782,2,2010-11-22,679.02,31,4,2,3,Potential Loyalists
17783,1,2010-07-15,96.44,161,2,1,1,Hibernating
17784,1,2010-06-07,112.86,199,1,1,1,Hibernating
17785,2,2010-09-20,271.44,94,2,2,2,Hibernating
17787,1,2010-12-03,736.28,20,5,1,3,New Customers
17789,1,2010-02-16,171.25,310,1,1,1,Hibernating
17790,11,2010-12-17,1217.61,6,5,5,4,Champion
17792,2,2010-08-29,370.05,116,2,2,2,Hibernating
17794,2,2010-01-22,147.3,335,1,2,1,Hibernating
17796,4,2010-12-05,664.09,18,5,3,3,Potential Loyalists
17797,4,2010-11-09,996.76,44,3,3,4,Need Attention
17798,1,2010-05-07,183.09,230,1,1,1,Hibernating
17799,12,2010-12-13,3256.13,10,5,5,5,Champion
17801,4,2010-09-14,800.88,100,2,3,3,At Risk
17802,9,2010-12-02,3320.81,21,5,5,5,Champion
17803,1,2010-11-12,184.66,41,4,1,1,Promising
17804,2,2010-11-28,260.28000000000003,25,4,2,2,Potential Loyalists
17807,3,2010-11-09,437.87,44,3,3,2,Need Attention
17808,4,2010-06-09,262.64,197,1,3,2,At Risk
17809,9,2010-12-03,3967.53,20,5,5,5,Champion
17810,3,2010-02-09,404.76,317,1,3,2,At Risk
17811,9,2010-11-30,1773.32,23,4,5,4,Loyal Customers
17812,4,2010-12-06,433.73,17,5,3,2,Potential Loyalists
17814,2,2010-11-29,1496.36,24,4,2,4,Potential Loyalists
17815,1,2010-11-11,591.96,42,4,1,3,Promising
17816,2,2010-12-09,51.129999999999995,14,5,2,1,Potential Loyalists
17817,4,2010-11-26,426.87,27,4,3,2,Potential Loyalists
17819,5,2010-12-12,1419.05,11,5,4,4,Champion
17820,2,2010-12-15,200.51,8,5,2,1,Potential Loyalists
17821,1,2010-10-29,334.62,55,3,1,2,About to Sleep
17822,5,2010-10-15,2188.5,69,3,4,5,Loyal Customers
17823,2,2010-10-14,494.25,70,3,2,3,About to Sleep
17825,1,2010-04-20,264.5,247,1,1,2,Hibernating
17826,1,2010-11-30,134.59,23,4,1,1,Promising
17827,5,2010-12-10,1671.14,13,5,4,4,Champion
17834,2,2010-10-21,730.47,63,3,2,3,About to Sleep
17838,11,2010-12-09,3960.3500000000004,14,5,5,5,Champion
17840,1,2010-09-22,185.72,92,2,1,1,Hibernating
17841,119,2010-12-19,28685.16,4,5,5,5,Champion
17842,1,2010-04-16,430.69,251,1,1,2,Hibernating
17843,1,2010-10-24,120.75,60,3,1,1,About to Sleep
17845,4,2010-06-02,598.19,204,1,3,3,At Risk
17847,2,2010-07-12,129.69,164,2,2,1,Hibernating
17848,21,2010-12-16,2671.8,7,5,5,5,Champion
17849,4,2010-08-16,457.96000000000004,129,2,3,2,At Risk
17850,143,2010-12-02,44592.1,21,5,5,5,Champion
17851,3,2010-10-13,424.22,71,3,3,2,Need Attention
17852,1,2010-11-16,168.51,37,4,1,1,Promising
17853,2,2010-10-28,1023.84,56,3,2,4,About to Sleep
17854,3,2010-09-03,624.25,111,2,3,3,At Risk
17855,1,2010-12-02,208.97,21,5,1,1,New Customers
17857,2,2010-12-16,165.0,7,5,2,1,Potential Loyalists
17858,20,2010-12-15,7394.77,8,5,5,5,Champion
17860,2,2010-12-06,466.05,17,5,2,2,Potential Loyalists
17861,11,2010-11-19,2711.9,34,4,5,5,Loyal Customers
17862,3,2010-11-19,948.1899999999999,34,4,3,4,Potential Loyalists
17863,7,2010-12-05,2585.2,18,5,4,5,Champion
17864,2,2010-11-19,326.82,34,4,2,2,Potential Loyalists
17865,29,2010-12-17,13917.95,6,5,5,5,Champion
17866,1,2010-08-12,655.8000000000001,133,2,1,3,Hibernating
17867,9,2010-10-25,412.88,59,3,5,2,Loyal Customers
17868,1,2010-11-18,234.65,35,4,1,1,Promising
17869,3,2010-12-06,607.98,17,5,3,3,Potential Loyalists
17871,4,2010-11-07,963.09,46,3,3,4,Need Attention
17872,1,2010-11-23,235.87,30,4,1,1,Promising
17873,13,2010-12-01,4255.4800000000005,22,4,5,5,Loyal Customers
17875,1,2010-01-20,167.1,337,1,1,1,Hibernating
17878,2,2010-11-09,1032.88,44,3,2,4,About to Sleep
17880,2,2010-12-10,653.32,13,5,2,3,Potential Loyalists
17882,2,2010-11-25,313.46,28,4,2,2,Potential Loyalists
17883,4,2010-06-18,339.98,188,1,3,2,At Risk
17884,15,2010-12-06,1913.07,17,5,5,4,Champion
17886,3,2010-09-28,708.77,86,2,3,3,At Risk
17888,21,2010-12-17,1358.89,6,5,5,4,Champion
17889,5,2010-11-30,571.0,23,4,4,3,Loyal Customers
17890,1,2010-12-13,476.96,10,5,1,3,New Customers
17894,16,2010-12-22,1798.3700000000001,1,5,5,4,Champion
17897,9,2010-12-07,1704.45,16,5,5,4,Champion
17898,2,2010-09-13,147.12,101,2,2,1,Hibernating
17901,2,2010-07-06,149.7,170,1,2,1,Hibernating
17902,1,2010-06-11,187.6,195,1,1,1,Hibernating
17903,1,2010-11-10,381.09000000000003,43,3,1,2,About to Sleep
17905,12,2010-12-22,1580.98,1,5,5,4,Champion
17907,1,2010-03-09,80.08000000000001,289,1,1,1,Hibernating
17908,5,2010-12-01,783.3,22,4,4,3,Loyal Customers
17912,6,2010-12-15,369.3,8,5,4,2,Champion
17913,10,2010-12-19,2657.05,4,5,5,5,Champion
17915,1,2010-06-06,242.13,200,1,1,2,Hibernating
17916,1,2010-03-21,18.41,277,1,1,1,Hibernating
17917,1,2010-12-12,110.91,11,5,1,1,New Customers
17918,3,2010-07-27,396.39,149,2,3,2,At Risk
17919,1,2010-09-27,536.28,87,2,1,3,Hibernating
17920,37,2010-12-06,17984.31,17,5,5,5,Champion
17921,8,2010-11-26,1637.13,27,4,5,4,Loyal Customers
17922,1,2010-06-14,170.4,192,1,1,1,Hibernating
17923,2,2010-06-30,289.5,176,1,2,2,Hibernating
17924,4,2010-12-20,605.95,3,5,3,3,Potential Loyalists
17925,1,2010-12-02,244.08,21,5,1,2,New Customers
17926,3,2010-09-21,638.2,93,2,3,3,At Risk
17928,1,2010-05-17,128.7,220,1,1,1,Hibernating
17929,6,2010-11-17,1057.1,36,4,4,4,Loyal Customers
17930,10,2010-11-25,2365.44,28,4,5,5,Loyal Customers
17931,16,2010-11-07,3160.26,46,3,5,5,Loyal Customers
17933,1,2010-03-17,114.69,281,1,1,1,Hibernating
17934,1,2010-10-29,344.90000000000003,55,3,1,2,About to Sleep
17935,5,2010-11-04,464.7,49,3,4,2,Loyal Customers
17937,2,2010-12-13,2153.88,10,5,2,5,Potential Loyalists
17938,1,2010-10-15,144.29,69,3,1,1,About to Sleep
17940,2,2010-01-29,294.12,328,1,2,2,Hibernating
17941,2,2010-04-28,714.0,239,1,2,3,Hibernating
17943,1,2010-01-29,165.03,328,1,1,1,Hibernating
17944,1,2010-10-12,75.41,72,3,1,1,About to Sleep
17945,3,2010-01-12,360.35,345,1,3,2,At Risk
17949,25,2010-09-20,3162.59,94,2,5,5,Can't Lose Them
17950,7,2010-12-09,960.69,14,5,4,4,Champion
17951,4,2010-12-20,759.24,3,5,3,3,Potential Loyalists
17952,4,2010-11-26,819.61,27,4,3,3,Potential Loyalists
17953,1,2010-06-17,160.82,189,1,1,1,Hibernating
17954,10,2010-12-07,1049.56,16,5,5,4,Champion
17955,2,2010-02-22,392.6,304,1,2,2,Hibernating
17959,1,2010-04-26,140.75,241,1,1,1,Hibernating
17960,2,2010-07-05,61.300000000000004,171,1,2,1,Hibernating
17961,54,2010-12-21,1414.42,2,5,5,4,Champion
17962,4,2010-06-08,598.99,198,1,3,3,At Risk
17963,4,2010-08-25,651.51,120,2,3,3,At Risk
17964,1,2010-12-02,261.76,21,5,1,2,New Customers
17965,20,2010-12-09,4469.59,14,5,5,5,Champion
17966,5,2010-04-27,875.99,240,1,4,3,At Risk
17967,2,2010-12-03,234.22,20,5,2,1,Potential Loyalists
17968,4,2010-12-01,610.6899999999999,22,4,3,3,Potential Loyalists
17969,21,2010-12-13,1940.59,10,5,5,4,Champion
17971,1,2010-06-09,161.94,197,1,1,1,Hibernating
17974,3,2010-11-23,1117.27,30,4,3,4,Potential Loyalists
17975,14,2010-12-14,2853.36,9,5,5,5,Champion
17976,1,2010-12-02,353.19,21,5,1,2,New Customers
17977,2,2010-11-18,1335.39,35,4,2,4,Potential Loyalists
17978,3,2010-12-09,502.06,14,5,3,3,Potential Loyalists
17980,2,2010-12-15,517.1700000000001,8,5,2,3,Potential Loyalists
17981,1,2010-10-25,239.12,59,3,1,1,About to Sleep
17982,1,2010-01-28,138.18,329,1,1,1,Hibernating
17983,1,2010-11-09,171.71,44,3,1,1,About to Sleep
17984,3,2010-11-12,809.13,41,4,3,3,Potential Loyalists
17987,5,2010-11-28,880.59,25,4,4,3,Loyal Customers
17988,4,2010-08-09,98.1,136,2,3,1,At Risk
17989,1,2010-11-25,228.82999999999998,28,4,1,1,Promising
17990,5,2010-12-21,885.11,2,5,4,3,Champion
17991,1,2010-04-27,227.2,240,1,1,1,Hibernating
17992,1,2010-11-15,254.13,38,4,1,2,Promising
17993,1,2010-04-01,235.19,266,1,1,1,Hibernating
17994,8,2010-11-16,1515.52,37,4,5,4,Loyal Customers
17995,2,2010-11-22,419.38,31,4,2,2,Potential Loyalists
17996,3,2010-11-25,482.33,28,4,3,3,Potential Loyalists
17998,2,2010-11-24,357.55,29,4,2,2,Potential Loyalists
17999,2,2010-12-08,348.84,15,5,2,2,Potential Loyalists
18000,1,2010-05-24,124.25,213,1,1,1,Hibernating
18001,3,2010-09-16,360.01,98,2,3,2,At Risk
18002,3,2010-11-29,205.6,24,4,3,1,Potential Loyalists
18003,1,2010-11-28,358.61,25,4,1,2,Promising
18004,1,2010-12-12,169.47,11,5,1,1,New Customers
18006,2,2010-11-23,481.78000000000003,30,4,2,3,Potential Loyalists
18007,1,2010-11-12,220.32,41,4,1,1,Promising
18008,9,2010-10-12,834.44,72,3,5,3,Loyal Customers
18009,12,2010-09-28,1972.14,86,2,5,4,Can't Lose Them
18011,2,2010-12-01,424.24,22,4,2,2,Potential Loyalists
18016,3,2010-12-10,633.5500000000001,13,5,3,3,Potential Loyalists
18017,1,2010-10-04,165.0,80,2,1,1,Hibernating
18018,3,2010-11-05,317.15,48,3,3,2,Need Attention
18020,2,2010-06-14,251.68,192,1,2,2,Hibernating
18021,2,2010-07-18,227.06,158,2,2,1,Hibernating
18022,4,2010-11-19,983.68,34,4,3,4,Potential Loyalists
18025,6,2010-11-25,1177.72,28,4,4,4,Loyal Customers
18026,2,2010-07-27,1222.67,149,2,2,4,Hibernating
18028,1,2010-05-05,192.05,232,1,1,1,Hibernating
18029,1,2010-03-07,433.77,291,1,1,2,Hibernating
18031,1,2010-11-26,462.09999999999997,27,4,1,2,Promising
18034,1,2010-11-29,370.82,24,4,1,2,Promising
18035,2,2010-11-19,546.34,34,4,2,3,Potential Loyalists
18036,7,2010-11-19,1087.22,34,4,4,4,Loyal Customers
18037,7,2010-12-12,101.05,11,5,4,1,Champion
18038,1,2010-06-01,149.41,205,1,1,1,Hibernating
18039,4,2010-11-30,579.17,23,4,3,3,Potential Loyalists
18041,20,2010-12-09,4568.99,14,5,5,5,Champion
18042,1,2010-06-16,116.1,190,1,1,1,Hibernating
18043,1,2010-12-08,316.46,15,5,1,2,New Customers
18044,9,2010-12-14,1491.26,9,5,5,4,Champion
18046,1,2010-02-28,189.63,298,1,1,1,Hibernating
18047,2,2010-11-23,342.69,30,4,2,2,Potential Loyalists
18048,1,2010-08-03,229.44,142,2,1,1,Hibernating
18049,2,2010-09-28,556.52,86,2,2,3,Hibernating
18050,2,2010-12-15,412.06,8,5,2,2,Potential Loyalists
18051,6,2010-03-15,1587.48,283,1,4,4,At Risk
18052,1,2010-05-24,220.0,213,1,1,1,Hibernating
18053,4,2010-08-12,311.4,133,2,3,2,At Risk
18054,1,2010-11-12,176.5,41,4,1,1,Promising
18055,7,2010-12-16,5162.02,7,5,4,5,Champion
18056,2,2010-04-22,205.8,245,1,2,1,Hibernating
18057,3,2010-11-11,1203.56,42,4,3,4,Potential Loyalists
18058,2,2010-06-16,603.9,190,1,2,3,Hibernating
18060,2,2010-10-27,1185.46,57,3,2,4,About to Sleep
18061,18,2010-12-08,3180.7,15,5,5,5,Champion
18062,6,2010-11-24,1021.45,29,4,4,4,Loyal Customers
18063,2,2010-11-14,186.60000000000002,39,4,2,1,Potential Loyalists
18064,13,2010-09-19,3734.88,95,2,5,5,Can't Lose Them
18065,18,2010-12-16,3541.67,7,5,5,5,Champion
18066,2,2010-11-18,1122.4,35,4,2,4,Potential Loyalists
18069,6,2010-11-21,2503.89,32,4,4,5,Loyal Customers
18070,1,2010-02-08,314.1,318,1,1,2,Hibernating
18071,3,2010-12-09,568.08,14,5,3,3,Potential Loyalists
18074,2,2010-12-01,1019.44,22,4,2,4,Potential Loyalists
18075,19,2010-12-16,3511.39,7,5,5,5,Champion
18076,1,2010-11-24,151.49,29,4,1,1,Promising
18077,6,2010-12-19,1362.31,4,5,4,4,Champion
18078,2,2010-10-10,508.47,74,3,2,3,About to Sleep
18079,1,2010-08-05,453.98,140,2,1,2,Hibernating
18083,1,2010-11-07,470.72999999999996,46,3,1,2,About to Sleep
18084,3,2010-11-30,1338.6999999999998,23,4,3,4,Potential Loyalists
18085,3,2010-12-01,955.8000000000001,22,4,3,4,Potential Loyalists
18087,13,2010-11-25,5712.66,28,4,5,5,Loyal Customers
18089,1,2010-09-19,428.45,95,2,1,2,Hibernating
18090,1,2010-10-14,349.4,70,3,1,2,About to Sleep
18091,1,2010-04-25,360.85,242,1,1,2,Hibernating
18092,7,2010-12-22,4428.4800000000005,1,5,4,5,Champion
18093,4,2010-09-21,2238.19,93,2,3,5,At Risk
18094,7,2010-09-19,3412.82,95,2,4,5,At Risk
18095,3,2010-10-08,1723.04,76,3,3,4,Need Attention
18096,3,2010-09-23,894.13,91,2,3,3,At Risk
18097,7,2010-12-20,1982.98,3,5,4,4,Champion
18098,1,2010-11-08,550.84,45,3,1,3,About to Sleep
18100,1,2010-06-07,451.56,199,1,1,2,Hibernating
18101,3,2010-11-30,405.51,23,4,3,2,Potential Loyalists
18102,38,2010-12-07,33987.44,16,5,5,5,Champion
18103,1,2010-06-08,105.8,198,1,1,1,Hibernating
18106,5,2010-08-20,1030.76,125,2,4,4,At Risk
18107,1,2010-09-23,167.13,91,2,1,1,Hibernating
18108,1,2010-04-22,84.56,245,1,1,1,Hibernating
18109,16,2010-12-12,2127.94,11,5,5,5,Champion
18110,1,2010-10-24,199.13,60,3,1,1,About to Sleep
18111,2,2010-05-05,412.8,232,1,2,2,Hibernating
18112,2,2010-10-17,423.27,67,3,2,2,About to Sleep
18113,1,2010-12-06,76.32000000000001,17,5,1,1,New Customers
18115,1,2010-01-11,9.700000000000001,346,1,1,1,Hibernating
18116,8,2010-12-23,1401.84,0,5,5,4,Champion
18118,6,2010-12-10,1217.15,13,5,4,4,Champion
18119,1,2010-12-07,181.12,16,5,1,1,New Customers
18123,1,2010-07-14,95.15,162,2,1,1,Hibernating
18124,1,2010-08-24,111.53,121,2,1,1,Hibernating
18127,1,2010-11-01,212.8,52,3,1,1,About to Sleep
18128,1,2010-06-20,420.04,186,1,1,2,Hibernating
18131,1,2010-03-18,145.2,280,1,1,1,Hibernating
18132,1,2010-07-23,226.9,153,2,1,1,Hibernating
18134,2,2010-04-20,445.0,247,1,2,2,Hibernating
18135,8,2010-11-12,588.11,41,4,5,3,Loyal Customers
18136,5,2010-11-02,924.1800000000001,51,3,4,4,Loyal Customers
18137,2,2010-06-06,145.99,200,1,2,1,Hibernating
18141,4,2010-12-14,926.37,9,5,3,4,Potential Loyalists
18144,8,2010-12-14,1909.35,9,5,5,4,Champion
18145,7,2010-11-22,2464.2400000000002,31,4,4,5,Loyal Customers
18148,1,2010-03-03,114.10000000000001,295,1,1,1,Hibernating
18149,4,2010-10-31,1012.63,53,3,3,4,Need Attention
18151,5,2010-10-15,1251.59,69,3,4,4,Loyal Customers
18152,1,2010-03-03,426.69,295,1,1,2,Hibernating
18153,1,2010-02-18,246.22,308,1,1,2,Hibernating
18154,3,2010-11-16,533.41,37,4,3,3,Potential Loyalists
18156,1,2010-12-05,206.23000000000002,18,5,1,1,New Customers
18157,1,2010-05-17,215.35,220,1,1,1,Hibernating
18160,1,2010-11-18,365.82,35,4,1,2,Promising
18161,1,2010-11-25,184.41,28,4,1,1,Promising
18163,2,2010-05-28,818.34,209,1,2,3,Hibernating
18166,1,2010-03-26,175.5,272,1,1,1,Hibernating
18168,15,2010-12-15,2260.7599999999998,8,5,5,5,Champion
18170,6,2010-11-30,1897.69,23,4,4,4,Loyal Customers
18171,4,2010-08-26,1206.0,119,2,3,4,At Risk
18172,36,2010-11-24,8812.36,29,4,5,5,Loyal Customers
18173,1,2010-04-06,589.52,261,1,1,3,Hibernating
18174,1,2010-04-15,58.5,252,1,1,1,Hibernating
18175,1,2010-02-02,176.1,324,1,1,1,Hibernating
18176,2,2010-12-21,504.05,2,5,2,3,Potential Loyalists
18177,2,2010-05-28,540.95,209,1,2,3,Hibernating
18178,10,2010-12-10,4845.43,13,5,5,5,Champion
18179,1,2010-02-14,304.38,312,1,1,2,Hibernating
18181,5,2010-11-04,545.88,49,3,4,3,Loyal Customers
18182,1,2010-09-02,291.13,112,2,1,2,Hibernating
18187,3,2010-03-26,767.59,272,1,3,3,At Risk
18188,4,2010-10-05,1294.4,79,2,3,4,At Risk
18189,2,2010-03-30,314.74,268,1,2,2,Hibernating
18190,2,2010-04-15,268.74,252,1,2,2,Hibernating
18191,1,2010-08-19,321.59999999999997,126,2,1,2,Hibernating
18193,3,2010-12-08,984.44,15,5,3,4,Potential Loyalists
18194,4,2010-06-16,2625.7000000000003,190,1,3,5,At Risk
18195,1,2010-11-17,101.16,36,4,1,1,Promising
18196,2,2010-08-25,775.18,120,2,2,3,Hibernating
18197,2,2010-07-14,238.79999999999998,162,2,2,1,Hibernating
18199,2,2010-02-02,347.3,324,1,2,2,Hibernating
18203,2,2010-11-23,234.92,30,4,2,1,Potential Loyalists
18206,1,2010-06-04,314.65999999999997,202,1,1,2,Hibernating
18207,3,2010-08-03,583.82,142,2,3,3,At Risk
18208,1,2010-05-23,360.08,214,1,1,2,Hibernating
18210,1,2010-11-22,147.45,31,4,1,1,Promising
18212,1,2010-01-31,298.3,326,1,1,2,Hibernating
18214,5,2010-06-27,2079.69,179,1,4,5,At Risk
18215,5,2010-11-04,1956.65,49,3,4,4,Loyal Customers
18217,4,2010-07-14,365.53000000000003,162,2,3,2,At Risk
18218,2,2010-04-22,479.91999999999996,245,1,2,3,Hibernating
18219,9,2010-12-14,1526.77,9,5,5,4,Champion
18220,8,2010-11-10,1505.4,43,3,5,4,Loyal Customers
18221,2,2010-11-19,429.63,34,4,2,2,Potential Loyalists
18223,24,2010-12-21,6847.99,2,5,5,5,Champion
18225,17,2010-12-09,7595.54,14,5,5,5,Champion
18226,24,2010-11-26,6418.78,27,4,5,5,Loyal Customers
18227,2,2010-08-19,590.0,126,2,2,3,Hibernating
18229,9,2010-12-08,3145.81,15,5,5,5,Champion
18230,4,2010-12-15,1561.8600000000001,8,5,3,4,Potential Loyalists
18231,24,2010-10-29,4813.400000000001,55,3,5,5,Loyal Customers
18234,1,2010-06-06,179.6,200,1,1,1,Hibernating
18236,6,2010-11-16,913.11,37,4,4,3,Loyal Customers
18238,1,2010-07-12,270.92,164,2,1,2,Hibernating
18239,2,2010-12-02,588.75,21,5,2,3,Potential Loyalists
18241,5,2010-10-20,931.8,64,3,4,4,Loyal Customers
18242,4,2010-09-20,1372.72,94,2,3,4,At Risk
18243,1,2010-10-21,515.78,63,3,1,3,About to Sleep
18244,2,2010-10-05,408.64,79,2,2,2,Hibernating
18245,16,2010-12-19,4152.9,4,5,5,5,Champion
18246,1,2010-04-09,162.72,258,1,1,1,Hibernating
18247,6,2010-10-26,958.03,58,3,4,4,Loyal Customers
18251,5,2010-08-20,4943.2,125,2,4,5,At Risk
18252,3,2010-06-09,525.45,197,1,3,3,At Risk
18253,1,2010-03-07,317.88,291,1,1,2,Hibernating
18254,1,2010-05-07,267.9,230,1,1,2,Hibernating
18255,1,2010-09-09,199.85,105,2,1,1,Hibernating
18256,2,2010-12-20,160.8,3,5,2,1,Potential Loyalists
18257,6,2010-09-19,2293.62,95,2,4,5,At Risk
18258,8,2010-09-01,2078.37,113,2,5,5,Can't Lose Them
18259,4,2010-12-08,1623.2,15,5,3,4,Potential Loyalists
18260,24,2010-12-16,7403.1900000000005,7,5,5,5,Champion
18262,2,2010-11-11,428.06,42,4,2,2,Potential Loyalists
18264,1,2010-07-29,603.25,147,2,1,3,Hibernating
18266,1,2010-10-01,251.1,83,2,1,2,Hibernating
18267,2,2010-02-18,285.87,308,1,2,2,Hibernating
18268,5,2010-04-27,1103.06,240,1,4,4,At Risk
18269,2,2010-12-16,198.3,7,5,2,1,Potential Loyalists
18270,1,2010-10-03,161.4,81,2,1,1,Hibernating
18271,1,2010-04-09,488.3,258,1,1,3,Hibernating
18272,4,2010-10-06,1332.25,78,2,3,4,At Risk
18273,1,2010-04-28,153.0,239,1,1,1,Hibernating
